3.32808E+11;2.958E+11;3.23359E+11;3.19458E+11;3.31561E+11;;3.20597E+11
3.17168E+11;3.05554E+11;3.2605E+11;3.03948E+11;3.18464E+11;;3.14236E+11
3.0696E+11;3.08211E+11;3.11061E+11;3.12098E+11;3.18454E+11;;3.11357E+11
3.05667E+11;3.03942E+11;3.10782E+11;2.92784E+11;3.05871E+11;;3.03809E+11
3.06833E+11;3.00693E+11;2.94906E+11;2.76334E+11;3.05331E+11;;2.96819E+11
2.68789E+11;2.92075E+11;2.59908E+11;2.84738E+11;2.77864E+11;;2.76675E+11
2.83663E+11;2.71678E+11;2.67981E+11;2.86954E+11;2.74883E+11;;2.77032E+11
2.84007E+11;2.78273E+11;2.78986E+11;2.81631E+11;2.63418E+11;;2.77263E+11
2.62977E+11;2.67572E+11;2.69344E+11;2.63016E+11;2.67634E+11;;2.66109E+11
2.64242E+11;2.57888E+11;2.67788E+11;2.63611E+11;2.54618E+11;;2.61629E+11
2.55724E+11;2.55475E+11;2.64474E+11;2.6064E+11;2.47659E+11;;2.56795E+11
2.49088E+11;2.48887E+11;2.40845E+11;2.43031E+11;2.39891E+11;;2.44348E+11
2.43345E+11;2.38573E+11;2.43719E+11;2.42314E+11;2.37067E+11;;2.41004E+11
2.3489E+11;2.23223E+11;2.26523E+11;2.3834E+11;2.1768E+11;;2.28131E+11
2.30355E+11;2.26623E+11;2.20125E+11;2.35982E+11;2.13014E+11;;2.2522E+11
2.26589E+11;2.21641E+11;2.27019E+11;2.14952E+11;2.25058E+11;;2.23052E+11
2.02879E+11;2.22453E+11;2.29649E+11;2.13482E+11;2.21191E+11;;2.17931E+11
2.15089E+11;1.9687E+11;2.13727E+11;2.08494E+11;2.13842E+11;;2.09604E+11
1.96972E+11;2.04984E+11;2.09769E+11;2.05547E+11;2.1412E+11;;2.06278E+11
1.9259E+11;2.02223E+11;2.1094E+11;2.02335E+11;2.01725E+11;;2.01963E+11
2.0585E+11;2.03589E+11;2.00049E+11;2.0271E+11;1.7075E+11;;1.9659E+11
1.98387E+11;1.84217E+11;1.95589E+11;1.91065E+11;1.8522E+11;;1.90896E+11
1.9318E+11;1.80489E+11;1.89038E+11;1.87353E+11;1.75098E+11;;1.85031E+11
1.86181E+11;1.82644E+11;1.83425E+11;1.86354E+11;1.86732E+11;;1.85067E+11
1.85803E+11;1.69431E+11;1.83177E+11;1.7287E+11;1.87505E+11;;1.79757E+11
1.76844E+11;1.79596E+11;1.82798E+11;1.79444E+11;1.83856E+11;;1.80508E+11
1.83858E+11;1.6893E+11;1.73364E+11;1.77279E+11;1.75984E+11;;1.75883E+11
1.81495E+11;1.70123E+11;1.75122E+11;1.60513E+11;1.76149E+11;;1.7268E+11
1.5381E+11;1.6625E+11;1.64362E+11;1.53032E+11;1.66695E+11;;1.6083E+11
