91019517952;86033907712;89280921600;86781542400;89584500736;;86137208832;87606050816;84493295616;86233038848;91226939392;;8.78E+10
86765010944;83988029440;88291737600;85513519104;88280121344;;84234321920;83943776256;90761125888;84379189248;90785259520;;8.67E+10
82680684544;85472747520;86392406016;83659841536;80687923200;;82757328896;80199229440;84864516096;84136198144;89208586240;;8.40E+10
81198850048;85293072384;83410632704;80367960064;82845990912;;78659616768;81443872768;84279828480;82975850496;81164689408;;8.22E+10
74985029632;85175296000;83301113856;76364955648;81617428480;;79679135744;76572393472;82072666112;82788868096;81682776064;;8.04E+10
78496727040;78320197632;81412349952;74581278720;80837140480;;77726859264;79870181376;80001777664;79021563904;77354663936;;7.88E+10
81180860416;79398731776;78020501504;76991250432;74426744832;;75214233600;74771447808;77181345792;72583749632;83075211264;;7.73E+10
77994942464;77513113600;77613268992;75698225152;76876021760;;73991454720;75626381312;78069645312;75557036032;83192881152;;7.72E+10
74080600064;70701785088;78012669952;68980629504;74046332928;;74163404800;76161572864;69587460096;69661745152;77061332992;;7.32E+10
76372680704;74468630528;75388370944;68628742144;71096279040;;73912082432;69968117760;73507291136;69903269888;73421299712;;7.27E+10
73166831616;73822494720;71272742912;71715627008;69084684288;;72636874752;74616356864;68254072832;70556188672;71365967872;;7.16E+10
73850028032;72871641088;71709204480;67708334080;67380305920;;69839298560;68424765440;73313271808;68586741760;73699540992;;7.07E+10
63837458432;71876329472;70069313536;65881583616;67230011392;;69621047296;70411812864;65121959936;69463760896;71616086016;;6.85E+10
67250905088;68330127360;66634289152;64491114496;66479980544;;66698260480;70646112256;68355268608;67744489472;68782211072;;6.75E+10
67977043968;62330556416;65372987392;63533617152;65596891136;;64065585152;65017655296;65043365888;66051981312;66654605312;;6.52E+10
65567764480;67590225920;63523168256;65714479104;65552265216;;65322233856;64760848384;66374955008;64717176832;67093352448;;6.56E+10
61944942592;67659292672;63817101312;61302525952;63975940096;;61416361984;64114278400;63084613632;57777668096;66576633856;;6.32E+10
63491100672;62086590464;62353809408;60433076224;58212167680;;62335049728;62023237632;62437482496;61863899136;64917929984;;6.20E+10
64691265536;61751533568;60248416256;57866080256;59881836544;;60491857920;64004997120;62790033408;60013080576;61684453376;;6.13E+10
63037820928;64025800704;62069293056;60023910400;61000126464;;60052344832;58481266688;59784093696;59103182848;60788756480;;6.08E+10
61635915776;59697119232;59673927680;56297824256;59626156032;;60226248704;61084553216;58995085312;57409597440;58404589568;;5.93E+10
58410663936;62007963648;59105075200;58318237696;54565904384;;56943128576;58129842176;57352273920;55453061120;60215128064;;5.81E+10
56096718848;57723326464;56209727488;54564540416;56582238208;;56683327488;56803610624;56177766400;53479837696;60418469888;;5.65E+10
58753216512;55404355584;54953279488;55231082496;56100270080;;55735083008;56172204032;58127728640;54201802752;55635025920;;5.60E+10
57006252032;54088388608;56308453376;54532366336;56120786944;;54845530112;54645121024;52711292928;52454617088;54861557760;;5.48E+10
53640568832;55010611200;55518842880;52992163840;55099793408;;53453926400;53971488768;55161200640;49115516928;53711937536;;5.38E+10
56346234880;55647408128;50450673664;53132476416;53867053056;;51907289088;50689478656;54949560320;49868005376;55151017984;;5.32E+10
50383527936;51772973056;51882086400;53173198848;52599799808;;52444729344;53853130752;52432732160;49762344960;54633078784;;5.23E+10
52034686976;53074984960;52573614080;52137762816;50746986496;;51407319040;53357027328;47465979904;49399246848;51999735808;;5.14E+10
53726781440;50895699968;49922539520;50766897152;48681029632;;48000557056;50663616512;50342395904;47490297856;51401617408;;5.02E+10
51711287296;49757839360;49065144320;47114960896;48259457024;;48340348928;49418678272;50117599232;46977114112;49969721344;;4.91E+10
47261855744;48899874816;48333574144;48767070208;47000973312;;46196989952;49874444288;49911681024;47361978368;48524247040;;4.82E+10
48883949568;48482156544;48729493504;45939232768;47531204608;;46560198656;47752343552;48050868224;44806152192;49981530112;;4.77E+10
48524161024;46920900608;46577745920;46927347712;45929443328;;46073384960;47295434752;47772098560;44438458368;48292073472;;4.69E+10
46184120320;47231156224;46996664320;45807816704;44832555008;;42323132416;43550285824;46110609408;44100845568;47297126400;;4.54E+10
47209041920;46559305728;42713268224;44939816960;44477652992;;40877989888;44956413952;46144110592;44059652096;44186529792;;4.46E+10
45619331072;44485144576;44115628032;43484254208;43689615360;;43326472192;44737441792;43606065152;42827935744;44596043776;;4.40E+10
43140599808;42782126080;40933482496;43706015744;41684021248;;41925165056;43632050176;43578970112;42615988224;44672643072;;4.29E+10
44065599488;44856135680;41595432960;43605049344;43101483008;;39935094784;43696238592;43065802752;41777504256;45007372288;;4.31E+10
43110100992;42487685120;42569428992;41112465408;42115592192;;39258075136;42784026624;40912887808;41245929472;43516174336;;4.19E+10
42375049216;41197817856;41461907456;39914999808;41926762496;;39652290560;41556242432;40646516736;38455828480;42136150016;;4.09E+10
41529241600;41326731264;39159857152;35354652672;39804461056;;40547000320;40668053504;40316162048;40697401344;42121576448;;4.02E+10
41381748736;41712660480;39426695168;37646143488;38400380928;;38012940288;40444899328;38791258112;38404104192;39692713984;;3.94E+10
40125349888;40178053120;39951589376;37617725440;38908481536;;37834698752;39863623680;38333665280;36072304640;40002125824;;3.89E+10
38122602496;38056140800;39588589568;37981749248;37376446464;;37168566272;36494929920;38617329664;36381847552;38937026560;;3.79E+10
38101278720;38094999552;38184697856;36700426240;36938682368;;37274853376;37649154048;36098052096;36667518976;39150964736;;3.75E+10
37971349504;37497167872;38393901056;35040743424;34495864832;;36530323456;35379150848;36116881408;35970465792;38680231936;;3.66E+10
36773736448;37176029184;35391643648;35905105920;34221856768;;35199746048;35655835648;36088758272;33956087808;39028842496;;3.59E+10
35481993216;36271595520;36865970176;33648971776;34875858944;;34553892864;35526254592;36098760704;34242013184;35951005696;;3.54E+10
35721592832;34910961664;35914170368;35283197952;32360294400;;34471972864;35190620160;34666819584;34716999680;35264421888;;3.49E+10
35356684288;35847630848;35038572544;34945310720;33686671360;;33283125248;34901209088;34125338624;33184667648;35467763712;;3.46E+10
34661482496;33314648064;34801704960;35053895680;33429493760;;34298742784;34599542784;34672017408;33165932544;35930554368;;3.44E+10
33954834432;33280614400;34044755968;32338903040;32205402112;;32455778304;33436352512;32096671744;31606245376;34894635008;;3.30E+10
35011280896;33565364224;33742479360;30754953216;31344957440;;32700766208;31727691776;32189104128;31237761024;33800179712;;3.26E+10
33499099136;32669640704;32420454400;31663597568;31025428480;;31557945344;32282288128;31303872512;31543029760;33442265088;;3.21E+10
33022588928;32505524224;31722252288;31034572800;30649774080;;31023058944;31129755648;32022499328;30139060224;33024137216;;3.16E+10
32705040384;31714818048;31275055104;31174535168;31008303104;;31510444032;32256413696;30819768320;29246769152;29181519872;;3.11E+10
31416348672;30247768064;30638385152;28903677952;29149124608;;29755383808;30221039616;29662212096;30211944448;30198669312;;3.00E+10
31071137792;30167273472;30785251328;29477103616;28176070656;;28823605248;31204603904;29998495744;29225035776;31285454848;;3.00E+10
30229336064;29103370240;29412579328;29034727424;29181224960;;28364947456;30315051008;30354051072;28523599872;30590916608;;2.95E+10
29967988736;29214926848;30038013952;29669148672;28535908352;;27454398464;30503247872;28993613824;27109529600;30170079232;;2.92E+10
29591865344;28863682560;29326880768;28652312576;28443242496;;28043483136;29027522560;28182581248;28301111296;29054019584;;2.87E+10
27269146624;27401457664;27724146688;27813212160;26727659520;;27293898752;28487770112;28391901184;27250190336;27026696192;;2.75E+10
26097547264;27760816128;26935312384;28057116672;26795403264;;26412038144;28568494080;27299325952;27180681216;27687870464;;2.73E+10
28189241344;27444989952;27019872256;27230670848;26647568384;;26808100864;26967003136;26402060288;25775276032;27109199872;;2.70E+10
27257884672;26832738304;27294726144;26308581376;25008961536;;26623197184;27317811200;26448900096;25788997632;25192101888;;2.64E+10
26241730560;27310548992;26180716544;26623064064;24146462720;;25699799040;26116585472;26151233536;25730033664;26191601664;;2.60E+10
26538825728;26019833856;25959471104;25912193024;25917929472;;25943502848;26216022016;26405591040;24789295104;26614822912;;2.60E+10
24959879168;25164470272;25707409408;24901781504;24690771968;;25471375360;26212567040;24279377920;24031506432;24589680640;;2.50E+10
25130932224;24513257472;25921239040;24412082176;24392204288;;24085520384;25610934272;25081274368;24067725312;25801689088;;2.49E+10
24707377152;24744495104;25071689728;24450682880;24139694080;;24115916800;24802576384;24895301632;23784902656;25165627392;;2.46E+10
24577951744;24046786560;23474991104;24889372672;23701067776;;23936206848;24189272064;23825719296;22452248576;25304686592;;2.40E+10
24624695296;23748253696;22416484352;24735834112;23500943360;;23871922176;23402307584;23585634304;22671616000;25171421184;;2.38E+10
24175986688;23372636160;23656404992;24064614400;22462119936;;22826694656;22875596800;22939598848;22244083712;23767846912;;2.32E+10
22746241024;22998441984;22612633600;23627407360;22595551232;;23128797184;23455131648;22996887552;22134489088;23030765568;;2.29E+10
22853425152;22980571136;22515738624;23253012480;22053773312;;22210953216;23451150336;22835294208;22056654848;21375238144;;2.26E+10
22550341632;22113847296;22273146880;22737637376;21335205888;;22116222976;22391468032;22467223552;21062645760;22428798976;;2.21E+10
21876322304;21831454720;20699506688;21682108416;21608601600;;21377589248;21768179712;21466812416;21440049152;22421927936;;2.16E+10
21091801088;20709554176;21512970240;20145676288;21550209024;;20684978176;21150275584;21464211456;19436390400;21708824576;;2.09E+10
21710385152;21278691328;21379438592;21072375808;20201338880;;20587851776;20053866496;20893454336;20291753984;21967949824;;2.09E+10
20244572160;21253060608;21184962560;21201557504;19267512320;;19752701952;20704004096;20392720384;20166252544;20843964416;;2.05E+10
21001447424;20320649216;20765528064;20563544064;18388709376;;19639685120;20463439872;20708442112;19956750336;19961735168;;2.02E+10
19528605696;19684114432;19118530560;20721498112;19224860672;;19067420672;20288528384;19539486720;19338178560;19770734592;;1.96E+10
19511885824;19918123008;19633825792;19787059200;19445594112;;19874904064;20035244032;20008472576;18507757568;20197541888;;1.97E+10
19577896960;19044454400;18843148288;19649605632;18716585984;;19163813888;19712561152;19136194560;18374760448;19701325824;;1.92E+10
19744878592;19127234560;18909540352;19594688512;18771101696;;17961521152;18772797440;19001509888;17634115584;19108018176;;1.89E+10
19784876032;19142254592;18288943104;18705369088;18147547136;;17953419264;19027845120;19033909248;18598811648;18689136640;;1.87E+10
19265703936;18561071104;18928752640;19067699200;17857001472;;17451880448;18351697920;18203353088;17977276416;17854550016;;1.84E+10
18308237312;18451744768;18420783104;18343102464;17592893440;;18018232320;18007359488;18039617536;17431660544;18514151424;;1.81E+10
18282768384;17862805504;17779351552;18315096064;16703255552;;17595682816;17926221824;17999050752;17091941376;18278205440;;1.78E+10
16827188224;17847824384;17034685440;17853243392;15994572800;;17403242496;17403375616;17838663680;17127663616;17576726528;;1.73E+10
18140370944;17892476928;17159031808;17780271104;15695299584;;17272502272;17016300544;17653110784;16256064512;17303398400;;1.72E+10
17286144000;17079852032;16804173824;17314535424;16641715200;;17154957312;17232300032;16563426304;16809715712;16481849344;;1.69E+10
17121574912;17002091520;16661866496;16969893888;15538288640;;16110384128;17208596480;16638424064;16396487680;17319012352;;1.67E+10
14676497408;17003049984;15657916416;17114268672;15963931648;;16762654720;17334894592;16345648128;15805835264;17208442880;;1.64E+10
16331058176;16251555840;16061305856;16446982144;15837786112;;16175540224;16755169280;16145559552;15539949568;16774057984;;1.62E+10
16005762048;16333922304;16118966272;16555398144;16113964032;;14719649792;16179716096;15892113408;15600528384;16776825856;;1.60E+10
16442016768;15886307328;16026775552;15930536960;15438228480;;14789437440;15949557760;15177788416;15019908096;15905010688;;1.57E+10
15803377664;15556410368;15650116608;15414339584;14855015424;;15502603264;15987075072;15514818560;15014038528;15900149760;;1.55E+10
15372386304;15897370624;14927442944;15133504512;14912638976;;15268134912;15116791808;15246998528;14681962496;15338621952;;1.52E+10
15199531008;15143643136;15252846592;14929131520;15001495552;;14905266176;15339575296;15033068544;14087627776;15236679680;;1.50E+10
15059040256;14904318976;14653221888;15389228032;14223562752;;14773779456;14969883648;14862883840;14479643648;14604029952;;1.48E+10
14746601472;14430556160;14101732352;15357101056;14317278208;;14294277120;14288965632;14082896896;13946992640;15173332992;;1.45E+10
13931708416;14282203136;13763714048;14390859776;14344805376;;13945961472;14401142784;13890438144;13887621120;14416630784;;1.41E+10
13955444736;14473667584;14206187520;14466838528;13928532992;;14202196992;13770344448;13225290752;13326328832;14321065984;;1.40E+10
13269374976;14046283776;13487672320;13699675136;13633551360;;13976178688;13894550528;13665565696;13681454080;14350382080;;1.38E+10
14042971136;14102341632;13638211584;13425972224;13404735488;;13407893504;13401798656;13761386496;13136242688;13691190272;;1.36E+10
12919678976;13542990848;12827852800;13648671744;13196729344;;13692620800;13367074816;13432676352;12955494400;13675155456;;1.33E+10
13664494592;13141400576;12757347328;13796740096;13069912064;;12899992576;13034625024;12916228096;13240738816;13409503232;;1.32E+10
13560865792;13033869312;12540395520;13012798464;12382850048;;13009598464;12898894848;12435375104;12787368960;13280827392;;1.29E+10
13112799232;13109536768;12367602688;13191128064;12596151296;;13044160512;12271550464;12659006464;12505853952;13244305408;;1.28E+10
12702167040;12732560384;12902530048;12849420288;11650274304;;12208120832;12587643904;12524666880;11986216960;12919059456;;1.25E+10
12335993856;12200411136;12276639744;12403105792;12037861376;;12348277760;12550523904;11836754944;11840618496;12396119040;;1.22E+10
12482767872;12459368448;11986899968;12256279552;12279488512;;12357036032;12379167744;12051427328;12208035840;12564557824;;1.23E+10
11884478464;12099586048;11142870016;11889934336;11268844544;;11787069440;12126642176;11876290560;11705416704;11995853824;;1.18E+10
12037395456;12313091072;11611487232;12107307008;11317643264;;11279122432;11687228416;11712233472;11649677312;11949917184;;1.18E+10
11687588864;11465976832;11297241088;12153220096;11867821056;;11677421568;11848949760;11325989888;11569681408;11777966080;;1.17E+10
11681775616;11393044480;11026469888;11730158592;11255925760;;11204037632;11423935488;11505006592;11377464320;11610854400;;1.14E+10
11069857792;11348702208;10911546368;11530227712;11360289792;;11446248448;11207496704;11223780352;10940999680;11300573184;;1.12E+10
11021117440;10801938432;10496889856;11280825344;11053473792;;10847147008;10979366912;11089392640;10665828352;11139853312;;1.09E+10
10871421952;10688374784;10891132928;11396339712;10148582400;;11049317376;10883727360;10978199552;10726036480;10815905792;;1.08E+10
11059092480;10773529600;10750083072;10777864192;10907429888;;10790922240;10632844288;10397348864;10101038080;11157014528;;1.07E+10
10769193984;10902224896;9653283840;10844534784;10577649664;;10689900544;10670387200;10447190016;9865385984;10981100544;;1.05E+10
10382147584;10273548288;10162921472;10902298624;10438743040;;10524794880;10397278208;10204702720;9926574080;10896093184;;1.04E+10
10256675840;10641039360;10280094720;10301165568;10039591936;;10224148480;10159557632;10284300288;9802827776;10580803584;;1.03E+10
9960961024;10565702656;10016680960;10491264000;10061566976;;10181609472;10150429696;10057636864;9808016384;9747194880;;1.01E+10
10134258688;9780692992;9544888320;10305688576;9999859712;;9804599296;9963177984;9722864640;9770152960;10224815104;;9.93E+09
10080179200;9657170944;9378733056;10398935040;9641946112;;9638562816;9286509568;9849392128;9551198208;9835542528;;9.73E+09
9739056128;10003052544;9530213376;9959553024;9425130496;;9724932096;9427445760;9442960384;9232578560;10056354816;;9.65E+09
9325597696;9696232448;9283047424;9617928192;8944558080;;9398940672;9363622912;9346452480;9299658752;9323926528;;9.36E+09
9395857408;9413583872;8997599232;9736200192;9153262592;;9358792704;8705508352;9011080192;9010111488;9473138688;;9.23E+09
9141866496;9488986112;9217909760;9413501952;9034931200;;9317381120;8909142016;9278448640;9020264448;9318207488;;9.21E+09
9231866880;9257911296;9032114176;9555992576;8724785152;;8955056128;9040361472;8882497536;8856104960;9208912896;;9.07E+09
8901778432;9288946688;8718775296;9060974592;8760121344;;8898934784;8890920960;8402421248;8841351168;8985718784;;8.87E+09
8983206912;9135495168;8524260864;9007765504;8796511232;;8469478912;8518386688;8356921344;8628459520;8808815616;;8.72E+09
8664167424;9054098432;8431940608;9036098560;8385933312;;8733486080;8582139392;8672305152;8504813056;8848200704;;8.69E+09
8467253760;8320574976;8129075200;8745660416;8404080128;;8427696640;8324706816;8498749952;8533921792;8186311168;;8.40E+09
8399309312;8692626432;8233702912;8770320384;8115938304;;8456822784;8524813312;8429501440;8258454528;8357176320;;8.42E+09
8559751680;8270376960;8142548992;8471982592;8133134336;;8260032512;8265931264;7959854080;7982214656;8394851840;;8.24E+09
8317208576;8269765120;8015162880;8616568832;7849224192;;8055665152;8179960832;7959324672;7574133760;8390501888;;8.12E+09
8105267712;8158044160;7744580096;8526886912;7174623744;;8013681152;8076338176;7771979264;7953907712;8385113088;;7.99E+09
7942625280;8132898816;7269167104;8238051840;7810713600;;7639932928;7352792576;7640399360;7565089792;7833032192;;7.74E+09
8066986496;8006967808;7564172800;8158851072;7440212480;;7969953280;7581703680;7563765760;7799187968;7555195904;;7.77E+09
7864795648;7700100096;7459036672;7660126208;7482052096;;7609147904;7304179712;7540369920;7729572352;7885469696;;7.62E+09
7662254592;7758939136;7272779776;7896796672;7359915520;;7245110784;7062823424;7482764800;7369406464;7636852736;;7.47E+09
7340482048;7460895232;7383420928;7798230016;7002377216;;7185129984;7380577792;7283527168;7093571584;7493927424;;7.34E+09
7485241344;7408538112;7052211200;7663043584;7153913344;;7114219520;7186823680;7173328384;7072184320;7200652800;;7.25E+09
7443261952;7168227840;7202618368;7555097088;7038289920;;7213793280;6905091072;6927300608;7238580736;7089910272;;7.18E+09
7316475904;7482604544;6521616896;7219431936;6839108608;;7061470208;7071773696;6675553792;6943429632;7321889792;;7.05E+09
7073598976;7382417408;6253594112;7365208576;6637531136;;6959868416;7053099520;6638437888;6834306560;7098291712;;6.93E+09
7075437056;7341258240;6749232640;7065906688;6794932736;;6918904320;6290430976;6810863104;6664630784;6977021952;;6.87E+09
7033991168;7064027136;6216204800;7010589696;6793073664;;6770935296;6825346048;6628411904;6523720704;6796793856;;6.77E+09
6877445120;6945504256;6231832576;6929793024;6651473920;;6969393152;6583504896;6403160064;6345341952;6872941056;;6.68E+09
6722758144;6794895872;6419214848;6766964736;6394309120;;6870637056;6431529984;6521885696;6634096640;6532742656;;6.61E+09
6704634368;6196216320;6481833984;6484048896;6308262912;;6593967616;6364309504;6438308864;6514521600;6530464256;;6.46E+09
