3.21443E+11;3.50236E+11;3.69125E+11;3.45191E+11;3.62892E+11;3.74548E+11;3.30232E+11;3.57645E+11;3.67507E+11;3.51035E+11;3.5221E+11;3.82312E+11;3.31053E+11;3.5079E+11;3.53921E+11;3.83304E+11;3.87831E+11;3.36615E+11;3.55779E+11;3.37655E+11;3.61635E+11;3.46517E+11;3.32099E+11;3.51655E+11;3.66904E+11;3.74709E+11;3.78796E+11;3.38704E+11;3.461E+11;3.3266E+11;3.53467E+11;3.80869E+11;3.38096E+11;3.63076E+11;3.69764E+11;3.69152E+11;3.5333E+11;3.82594E+11;3.57934E+11;3.52435E+11;3.40008E+11;3.58295E+11;3.49434E+11;3.58943E+11;3.61273E+11;3.19564E+11;3.52612E+11;3.54283E+11;3.6569E+11;3.6947E+11;3.73353E+11;3.55952E+11;3.80936E+11;3.50027E+11;3.6668E+11;3.46842E+11;3.75823E+11;3.54833E+11;3.51968E+11;3.28056E+11;3.56307E+11;3.76899E+11;3.24472E+11;3.61212E+11;3.90443E+11;3.72366E+11;3.64199E+11;3.783E+11;3.53009E+11;3.59095E+11;3.54909E+11;3.66264E+11;3.61948E+11;3.09835E+11;3.5245E+11;3.89479E+11;3.66511E+11;3.48698E+11;3.6982E+11;3.45898E+11;3.469E+11;3.72009E+11;3.88946E+11;3.75739E+11;3.3214E+11;3.60601E+11;3.95042E+11;3.29067E+11;3.68245E+11;3.66232E+11;3.74936E+11;3.66711E+11;3.34078E+11;3.53959E+11;3.50505E+11;3.83778E+11;3.40804E+11;3.47006E+11;3.67419E+11;3.62657E+11;3.70254E+11;3.63952E+11;3.5252E+11;3.69718E+11;3.49144E+11;3.6127E+11;3.21247E+11;3.59832E+11;3.75718E+11;3.7012E+11;3.43462E+11;3.91178E+11;3.68389E+11;3.64205E+11;3.7337E+11;3.80457E+11;3.43753E+11;3.82857E+11;3.73665E+11;3.60555E+11;3.58346E+11;3.47671E+11;3.68992E+11;3.50695E+11;3.39668E+11;3.68413E+11;3.71542E+11;3.62744E+11;3.58139E+11;3.69927E+11;3.66695E+11;3.64398E+11;3.64398E+11;3.5691E+11;3.58314E+11;3.73773E+11;3.68252E+11;3.58122E+11;3.7839E+11;3.82957E+11;3.84301E+11;3.67072E+11;3.6333E+11;3.42793E+11;3.29007E+11;3.42881E+11;3.68602E+11;3.54017E+11;3.76965E+11;3.78361E+11;3.27706E+11;3.72689E+11;3.69337E+11;3.41752E+11;3.49067E+11;3.64872E+11;3.50971E+11;3.67482E+11;3.75206E+11;3.7531E+11;;3.59565E+11
3.37782E+11;3.45798E+11;3.29108E+11;3.33413E+11;3.73845E+11;3.4771E+11;3.5874E+11;3.35969E+11;3.60661E+11;3.4561E+11;3.31985E+11;3.44169E+11;3.58123E+11;3.46865E+11;3.37534E+11;3.48189E+11;3.44022E+11;3.48355E+11;3.28332E+11;3.33146E+11;3.64481E+11;3.49491E+11;3.12521E+11;3.49902E+11;3.33532E+11;3.65389E+11;3.60295E+11;3.63582E+11;3.36817E+11;3.5517E+11;3.60582E+11;3.70197E+11;3.53861E+11;3.5825E+11;3.21892E+11;3.56431E+11;3.55329E+11;3.50921E+11;3.48614E+11;3.58546E+11;3.51396E+11;3.66558E+11;3.73597E+11;3.38243E+11;3.52737E+11;3.5982E+11;3.66328E+11;3.51823E+11;3.62646E+11;3.34136E+11;3.51694E+11;3.77122E+11;3.72959E+11;3.27048E+11;3.57593E+11;3.4857E+11;3.40299E+11;3.05339E+11;3.53054E+11;3.43027E+11;3.43028E+11;3.37263E+11;3.43517E+11;3.44539E+11;3.78901E+11;3.41917E+11;3.61538E+11;3.58898E+11;3.46235E+11;3.64966E+11;3.56475E+11;3.51145E+11;3.675E+11;3.3166E+11;3.42267E+11;3.44944E+11;3.62682E+11;3.45022E+11;3.35369E+11;3.57523E+11;3.47844E+11;3.72009E+11;3.36824E+11;3.48755E+11;3.14505E+11;3.52665E+11;3.77565E+11;3.42918E+11;3.79892E+11;3.56932E+11;3.69433E+11;3.4618E+11;3.40478E+11;3.49021E+11;3.6191E+11;3.71459E+11;3.52565E+11;3.1979E+11;3.10587E+11;3.54477E+11;3.58869E+11;3.46156E+11;3.15666E+11;3.67437E+11;3.49671E+11;3.57174E+11;3.47085E+11;3.51276E+11;3.45829E+11;3.47272E+11;3.52972E+11;3.6485E+11;3.70329E+11;3.52325E+11;3.38587E+11;3.59337E+11;3.49251E+11;3.63267E+11;3.71259E+11;3.51588E+11;3.73521E+11;3.28591E+11;3.47444E+11;3.08749E+11;3.42467E+11;3.49912E+11;3.3453E+11;3.48693E+11;3.33226E+11;3.56684E+11;3.66523E+11;3.54793E+11;3.44066E+11;3.25103E+11;3.39487E+11;3.75904E+11;3.42939E+11;3.55474E+11;3.41725E+11;3.48188E+11;3.57684E+11;3.61189E+11;3.45607E+11;3.64623E+11;3.53776E+11;3.33241E+11;3.36734E+11;3.71552E+11;3.49554E+11;3.51231E+11;3.39189E+11;3.44428E+11;3.41734E+11;3.71596E+11;3.22274E+11;3.38713E+11;3.76282E+11;3.84399E+11;3.3624E+11;3.52518E+11;;3.49882E+11
3.29455E+11;3.24607E+11;3.2912E+11;3.48875E+11;3.44106E+11;3.02421E+11;3.07929E+11;3.3261E+11;3.41327E+11;3.56258E+11;3.10765E+11;3.31686E+11;3.47706E+11;3.64354E+11;3.22944E+11;3.73451E+11;3.23461E+11;3.45679E+11;3.12077E+11;3.56671E+11;2.96945E+11;3.25044E+11;3.38122E+11;3.38633E+11;3.37613E+11;3.3826E+11;3.53356E+11;3.34629E+11;3.48497E+11;3.47799E+11;3.38084E+11;3.4531E+11;3.16058E+11;3.45726E+11;3.04525E+11;3.37339E+11;3.50077E+11;3.65005E+11;3.60102E+11;3.49414E+11;3.22416E+11;3.49076E+11;3.3735E+11;3.55045E+11;3.37831E+11;3.40365E+11;3.48833E+11;3.11957E+11;3.36153E+11;3.14772E+11;3.30313E+11;3.33258E+11;3.38439E+11;3.13989E+11;3.25799E+11;3.53182E+11;3.40299E+11;3.51106E+11;3.23581E+11;3.61036E+11;3.36499E+11;3.41646E+11;3.30522E+11;3.39479E+11;3.32572E+11;3.28966E+11;3.12663E+11;3.52456E+11;3.50237E+11;3.00364E+11;3.21575E+11;3.40137E+11;3.17813E+11;3.48281E+11;3.19383E+11;3.33891E+11;3.48315E+11;3.17821E+11;3.78327E+11;3.47448E+11;3.40116E+11;3.4145E+11;3.69491E+11;3.58462E+11;3.32688E+11;3.39788E+11;3.58577E+11;3.34047E+11;3.5928E+11;3.46137E+11;3.45536E+11;3.57773E+11;3.45893E+11;3.29517E+11;3.32402E+11;3.39983E+11;3.57482E+11;3.02114E+11;3.2035E+11;3.63868E+11;3.51718E+11;3.44964E+11;2.90093E+11;3.1571E+11;3.39673E+11;3.29007E+11;3.48545E+11;3.4245E+11;3.08772E+11;3.30083E+11;2.75401E+11;3.41601E+11;3.63457E+11;3.45233E+11;3.33484E+11;3.19025E+11;3.17388E+11;3.5244E+11;3.40425E+11;3.13253E+11;3.61678E+11;3.54231E+11;3.46148E+11;2.99358E+11;3.31966E+11;3.59183E+11;3.51593E+11;3.41368E+11;3.0306E+11;3.48742E+11;3.53494E+11;3.2821E+11;3.30959E+11;3.25103E+11;3.27367E+11;3.6759E+11;3.25424E+11;3.25214E+11;3.57666E+11;3.25438E+11;3.58307E+11;3.44368E+11;3.25193E+11;3.26836E+11;3.34796E+11;3.39776E+11;3.36734E+11;3.57403E+11;3.24804E+11;3.47174E+11;3.38173E+11;3.32966E+11;3.29456E+11;3.52527E+11;3.50905E+11;3.37896E+11;3.33769E+11;3.83562E+11;3.49518E+11;3.47739E+11;;3.37454E+11
3.08469E+11;3.17413E+11;3.04175E+11;3.27999E+11;3.33113E+11;3.36258E+11;3.14839E+11;3.30309E+11;3.14693E+11;3.52352E+11;3.10765E+11;3.09796E+11;3.51232E+11;3.3694E+11;3.28163E+11;3.20518E+11;3.20474E+11;3.24103E+11;3.26449E+11;3.54921E+11;3.35303E+11;3.2713E+11;2.90063E+11;3.32323E+11;3.02081E+11;3.39756E+11;3.38376E+11;3.27375E+11;3.31969E+11;2.88494E+11;3.52649E+11;3.61585E+11;3.1379E+11;3.38234E+11;2.8072E+11;3.41549E+11;3.26711E+11;3.17771E+11;3.37851E+11;3.2296E+11;3.2181E+11;3.54747E+11;3.19592E+11;3.54307E+11;3.39749E+11;3.2044E+11;3.31868E+11;3.1543E+11;3.11766E+11;3.15751E+11;3.23803E+11;3.21769E+11;3.37414E+11;3.10129E+11;3.32142E+11;3.3489E+11;3.23124E+11;3.1965E+11;2.90955E+11;3.28545E+11;3.25603E+11;3.26119E+11;3.21783E+11;3.53131E+11;3.2748E+11;3.34987E+11;3.37559E+11;3.52351E+11;3.26145E+11;3.08065E+11;3.34074E+11;3.35401E+11;3.09771E+11;2.74786E+11;3.4008E+11;3.18559E+11;3.45412E+11;3.02537E+11;3.30781E+11;3.24556E+11;3.39375E+11;3.4785E+11;3.38991E+11;3.41808E+11;3.01986E+11;3.23221E+11;3.44591E+11;3.0927E+11;3.41748E+11;2.79135E+11;3.43323E+11;3.07141E+11;3.54208E+11;3.10066E+11;3.19691E+11;3.38746E+11;3.50666E+11;3.26963E+11;3.07572E+11;3.6313E+11;3.55642E+11;3.11683E+11;3.20459E+11;3.18373E+11;3.21635E+11;3.02125E+11;3.2419E+11;3.21327E+11;3.15176E+11;3.0672E+11;3.22591E+11;3.38094E+11;3.20169E+11;3.24994E+11;3.25815E+11;3.37565E+11;3.06438E+11;3.25932E+11;3.4288E+11;3.11766E+11;3.42144E+11;3.39968E+11;3.18161E+11;3.13248E+11;3.25131E+11;3.39103E+11;3.58802E+11;3.25802E+11;3.28147E+11;3.37966E+11;3.31168E+11;3.25406E+11;3.20433E+11;3.19837E+11;3.28605E+11;3.23343E+11;3.29735E+11;3.30705E+11;3.29047E+11;3.3783E+11;3.64633E+11;3.35294E+11;3.16371E+11;3.20955E+11;2.91136E+11;3.14269E+11;3.44586E+11;3.267E+11;3.54575E+11;3.61509E+11;3.27165E+11;3.38413E+11;2.97591E+11;3.42898E+11;3.27412E+11;3.264E+11;3.36553E+11;3.68166E+11;3.51581E+11;3.37806E+11;;3.2749E+11
3.06441E+11;2.92449E+11;3.02846E+11;3.14329E+11;3.23338E+11;3.17688E+11;2.99547E+11;3.16461E+11;3.17901E+11;3.2696E+11;2.92571E+11;2.97374E+11;3.27098E+11;2.91861E+11;3.27939E+11;3.43002E+11;3.19596E+11;3.42051E+11;3.17983E+11;3.26364E+11;2.9927E+11;3.2002E+11;3.11003E+11;3.25266E+11;3.14821E+11;3.21597E+11;3.23899E+11;3.3249E+11;2.95652E+11;2.88233E+11;3.25203E+11;3.5255E+11;3.21742E+11;2.8858E+11;3.07006E+11;3.16959E+11;3.27788E+11;2.90959E+11;3.2551E+11;3.19621E+11;3.21316E+11;3.27877E+11;3.04227E+11;3.32535E+11;3.46936E+11;2.95777E+11;3.16599E+11;3.17633E+11;3.42834E+11;3.10342E+11;3.33363E+11;3.17429E+11;3.23697E+11;3.10129E+11;2.71321E+11;3.06479E+11;3.27613E+11;3.04433E+11;2.97956E+11;3.29674E+11;3.17595E+11;3.0661E+11;2.83998E+11;3.17493E+11;3.39611E+11;2.89128E+11;3.45404E+11;3.02089E+11;3.35442E+11;3.27119E+11;3.15142E+11;3.19236E+11;3.46985E+11;2.8758E+11;3.06347E+11;3.26841E+11;3.09566E+11;3.2102E+11;3.39122E+11;3.02186E+11;3.31346E+11;3.36057E+11;3.31792E+11;3.20616E+11;3.07992E+11;3.10871E+11;3.35673E+11;3.14656E+11;3.20317E+11;2.99884E+11;3.38896E+11;3.01077E+11;3.02071E+11;3.05428E+11;3.20875E+11;3.42696E+11;3.16296E+11;3.43048E+11;3.00528E+11;3.36067E+11;3.40841E+11;3.11001E+11;2.90441E+11;3.26466E+11;3.20307E+11;3.02657E+11;3.29064E+11;3.29082E+11;3.08618E+11;3.18959E+11;3.01188E+11;3.47685E+11;3.20169E+11;3.16123E+11;3.20527E+11;3.05172E+11;3.15312E+11;3.1587E+11;3.15135E+11;3.31429E+11;3.43587E+11;3.0536E+11;3.18887E+11;2.89055E+11;3.17488E+11;3.02746E+11;3.45699E+11;3.22811E+11;3.32385E+11;3.21176E+11;3.3658E+11;3.04015E+11;3.05954E+11;2.95821E+11;3.20306E+11;3.47931E+11;3.0808E+11;3.09046E+11;3.07345E+11;3.18603E+11;3.45367E+11;2.98248E+11;3.23026E+11;2.97359E+11;2.80276E+11;3.20212E+11;3.26858E+11;3.36122E+11;3.5256E+11;3.38117E+11;2.88368E+11;2.95227E+11;2.97672E+11;3.33346E+11;3.22373E+11;3.32022E+11;3.48537E+11;3.4591E+11;3.24515E+11;3.22749E+11;;3.17829E+11
3.03656E+11;3.16644E+11;3.00037E+11;2.98358E+11;3.0945E+11;3.12257E+11;3.0265E+11;3.06776E+11;3.27229E+11;3.19519E+11;2.91734E+11;3.01143E+11;2.97711E+11;3.02808E+11;3.20419E+11;3.26655E+11;2.86441E+11;3.14051E+11;3.20089E+11;3.17133E+11;2.94507E+11;3.05877E+11;3.15185E+11;2.97303E+11;3.10882E+11;3.14765E+11;3.22056E+11;3.17041E+11;2.96868E+11;2.62557E+11;2.82138E+11;2.95927E+11;3.12327E+11;2.98938E+11;2.94716E+11;2.95089E+11;3.30443E+11;3.02719E+11;3.1286E+11;3.06018E+11;2.89033E+11;3.18071E+11;3.07342E+11;3.14686E+11;3.19061E+11;2.91736E+11;2.97555E+11;3.09009E+11;3.19223E+11;2.60672E+11;3.05567E+11;3.18378E+11;3.13206E+11;3.02663E+11;2.48175E+11;3.1835E+11;3.20699E+11;3.16254E+11;3.01502E+11;3.23813E+11;2.84117E+11;3.22517E+11;2.83998E+11;3.2247E+11;3.24393E+11;2.94779E+11;3.1405E+11;3.1116E+11;3.19052E+11;2.9755E+11;3.07515E+11;3.22429E+11;2.93868E+11;2.91536E+11;3.04341E+11;3.19615E+11;3.01011E+11;2.80611E+11;3.29897E+11;3.15885E+11;3.05531E+11;3.14211E+11;3.10253E+11;3.24314E+11;2.89164E+11;3.08773E+11;3.3156E+11;3.08905E+11;3.20317E+11;3.13647E+11;3.12605E+11;3.04983E+11;3.06251E+11;2.85431E+11;3.1409E+11;3.29948E+11;2.95583E+11;3.16879E+11;3.09939E+11;2.96833E+11;3.24859E+11;3.0034E+11;2.94624E+11;2.9908E+11;3.25728E+11;3.06814E+11;3.13773E+11;3.09744E+11;2.90352E+11;3.05862E+11;3.26515E+11;3.29045E+11;3.14124E+11;2.91011E+11;3.09061E+11;3.23013E+11;3.04083E+11;3.14316E+11;3.26193E+11;3.06089E+11;2.95301E+11;3.10903E+11;3.02281E+11;2.72284E+11;3.11754E+11;3.04452E+11;3.2756E+11;3.06266E+11;2.91125E+11;3.27698E+11;3.23039E+11;3.0148E+11;3.20778E+11;3.01209E+11;2.87312E+11;2.88608E+11;2.97307E+11;2.99053E+11;3.29031E+11;2.96527E+11;3.05105E+11;3.09423E+11;2.92261E+11;3.04321E+11;2.78689E+11;3.05983E+11;3.24822E+11;3.40117E+11;3.09727E+11;2.88417E+11;2.87796E+11;2.96746E+11;2.80196E+11;3.41544E+11;3.20026E+11;3.15568E+11;3.38014E+11;3.27632E+11;3.08143E+11;3.02815E+11;;3.07274E+11
2.85019E+11;2.95482E+11;3.00037E+11;2.97484E+11;2.87326E+11;3.15582E+11;2.81272E+11;2.91735E+11;3.29851E+11;3.00611E+11;2.81103E+11;2.84004E+11;3.12299E+11;2.93011E+11;2.91585E+11;3.30834E+11;2.94104E+11;2.83135E+11;2.85233E+11;3.00471E+11;2.94452E+11;2.97636E+11;3.10614E+11;3.04795E+11;2.93961E+11;2.9053E+11;3.11474E+11;2.94695E+11;2.82534E+11;2.5587E+11;2.91026E+11;3.16534E+11;2.94167E+11;2.882E+11;2.81308E+11;3.12643E+11;3.09205E+11;2.95671E+11;2.7436E+11;2.95283E+11;2.90006E+11;3.13912E+11;3.0368E+11;3.20184E+11;3.02021E+11;2.8935E+11;2.94811E+11;3.08719E+11;2.84556E+11;2.60804E+11;3.08807E+11;3.00171E+11;2.92774E+11;2.84579E+11;2.75669E+11;2.83995E+11;2.6815E+11;3.14804E+11;2.80754E+11;3.15028E+11;2.93981E+11;2.96428E+11;2.99083E+11;3.05676E+11;2.98532E+11;3.04508E+11;3.00226E+11;2.91955E+11;2.99811E+11;2.88419E+11;3.03499E+11;3.05033E+11;3.02625E+11;2.88948E+11;2.83439E+11;3.12845E+11;2.88931E+11;2.80611E+11;3.16291E+11;2.87867E+11;2.95133E+11;3.16765E+11;2.84338E+11;3.05748E+11;3.04963E+11;2.72201E+11;3.32089E+11;2.72902E+11;3.31078E+11;2.92745E+11;2.98488E+11;2.92922E+11;2.89084E+11;2.89866E+11;3.05377E+11;3.1988E+11;2.8379E+11;3.25011E+11;2.80674E+11;2.92285E+11;2.96409E+11;3.00771E+11;2.96074E+11;2.99413E+11;3.17408E+11;2.90997E+11;3.24289E+11;3.15238E+11;2.77578E+11;2.86738E+11;3.05363E+11;3.14709E+11;2.80113E+11;2.98311E+11;2.9178E+11;3.13793E+11;2.94536E+11;3.15385E+11;2.97735E+11;3.27916E+11;3.13101E+11;2.95769E+11;2.73032E+11;2.68652E+11;2.70086E+11;2.94156E+11;3.00145E+11;3.03947E+11;2.86918E+11;3.04795E+11;2.89644E+11;2.85001E+11;2.85664E+11;2.87456E+11;2.76485E+11;2.86465E+11;3.02735E+11;2.9353E+11;3.14833E+11;2.99588E+11;3.11424E+11;2.90769E+11;2.89823E+11;2.92401E+11;2.63113E+11;2.76497E+11;2.91766E+11;3.02749E+11;2.77967E+11;3.19422E+11;3.05485E+11;2.92365E+11;2.93363E+11;3.05679E+11;3.09979E+11;3.0364E+11;3.12868E+11;3.22288E+11;3.0207E+11;2.78733E+11;;2.96756E+11
2.55301E+11;2.97782E+11;2.69605E+11;2.74442E+11;2.69044E+11;2.92667E+11;3.03442E+11;3.10814E+11;2.93022E+11;2.8938E+11;2.71732E+11;2.8585E+11;3.00691E+11;3.11887E+11;2.73435E+11;3.18945E+11;2.58259E+11;2.76835E+11;3.0391E+11;2.99564E+11;2.93596E+11;2.9445E+11;3.03269E+11;2.91176E+11;2.93833E+11;2.82946E+11;2.91587E+11;2.91719E+11;2.76694E+11;2.71859E+11;2.78757E+11;3.02963E+11;2.73003E+11;2.94406E+11;2.53153E+11;2.79638E+11;2.73523E+11;2.89508E+11;2.96085E+11;2.71433E+11;2.85223E+11;3.03871E+11;2.50639E+11;3.00947E+11;2.86292E+11;2.98983E+11;3.02101E+11;2.63709E+11;2.70055E+11;2.60842E+11;2.94842E+11;3.023E+11;3.03675E+11;2.69172E+11;2.77496E+11;2.72462E+11;2.78804E+11;3.04634E+11;2.69839E+11;2.8626E+11;2.77377E+11;2.94315E+11;2.77318E+11;2.78682E+11;2.96776E+11;2.75912E+11;2.92499E+11;2.84466E+11;2.83977E+11;2.89694E+11;2.60224E+11;3.04733E+11;2.72793E+11;2.8843E+11;2.85771E+11;2.83954E+11;2.8927E+11;2.88627E+11;2.62469E+11;3.01187E+11;2.97715E+11;2.84082E+11;2.66139E+11;3.07832E+11;2.8532E+11;2.84392E+11;3.12408E+11;2.81622E+11;2.99232E+11;2.5996E+11;2.9924E+11;2.55502E+11;2.80191E+11;2.71274E+11;2.84843E+11;3.07318E+11;2.83228E+11;2.96963E+11;2.88968E+11;2.92947E+11;2.81757E+11;2.9853E+11;2.89627E+11;2.79038E+11;3.01418E+11;2.89357E+11;3.17811E+11;2.86205E+11;2.4917E+11;2.9158E+11;2.62406E+11;3.00848E+11;2.85549E+11;2.94058E+11;2.97701E+11;2.94788E+11;3.15675E+11;3.02897E+11;2.90825E+11;2.88899E+11;2.82756E+11;2.87159E+11;2.70029E+11;2.65569E+11;2.72904E+11;2.8914E+11;3.03921E+11;2.85458E+11;2.5916E+11;3.04945E+11;2.89976E+11;2.95917E+11;2.86652E+11;2.80239E+11;2.90859E+11;3.02074E+11;2.50417E+11;2.92963E+11;2.89693E+11;3.01906E+11;3.07087E+11;2.70875E+11;2.93324E+11;2.69406E+11;2.83644E+11;2.86098E+11;2.99315E+11;3.08587E+11;2.76739E+11;3.01967E+11;2.98305E+11;2.65898E+11;2.72522E+11;3.05482E+11;2.98643E+11;2.87624E+11;3.18291E+11;3.05804E+11;2.90992E+11;2.88772E+11;;2.86995E+11
2.48738E+11;2.67917E+11;2.55478E+11;2.82878E+11;2.84545E+11;2.89572E+11;2.75435E+11;2.90482E+11;2.96592E+11;2.60198E+11;2.64477E+11;2.79573E+11;2.98159E+11;2.87189E+11;2.87972E+11;2.821E+11;2.58712E+11;2.58516E+11;2.93247E+11;3.007E+11;2.89684E+11;2.6804E+11;2.74378E+11;2.70973E+11;2.58465E+11;2.74358E+11;2.66824E+11;2.54903E+11;2.74138E+11;2.66642E+11;2.5879E+11;2.81952E+11;2.76833E+11;2.64754E+11;2.73137E+11;2.84889E+11;2.61224E+11;2.92245E+11;3.03193E+11;2.62332E+11;2.75509E+11;2.88659E+11;2.62668E+11;2.74324E+11;2.75249E+11;2.6069E+11;2.82054E+11;2.59848E+11;2.58145E+11;2.5797E+11;2.85205E+11;2.92333E+11;2.94403E+11;2.5388E+11;2.63612E+11;2.56824E+11;2.64936E+11;2.87051E+11;2.29459E+11;2.80094E+11;2.68695E+11;2.82377E+11;2.58456E+11;2.74177E+11;2.84922E+11;2.75912E+11;2.75947E+11;2.76907E+11;2.75274E+11;2.69272E+11;2.79868E+11;2.92988E+11;2.87046E+11;2.77284E+11;2.72407E+11;2.72152E+11;2.62659E+11;2.52619E+11;2.9942E+11;2.7179E+11;2.82397E+11;2.92084E+11;2.85465E+11;2.94364E+11;2.67786E+11;2.99473E+11;3.0963E+11;2.74366E+11;2.81224E+11;2.59958E+11;2.93682E+11;2.79409E+11;2.77177E+11;2.66974E+11;2.84424E+11;2.89939E+11;2.81874E+11;2.82618E+11;2.66469E+11;2.80605E+11;2.88601E+11;2.96495E+11;2.70273E+11;2.80307E+11;2.99818E+11;2.61737E+11;3.03814E+11;2.86669E+11;2.66148E+11;2.97004E+11;2.87414E+11;2.84892E+11;2.71271E+11;2.84005E+11;2.89722E+11;2.76141E+11;3.00852E+11;2.81603E+11;2.73779E+11;2.76784E+11;2.92032E+11;2.83005E+11;2.83742E+11;2.49941E+11;2.66504E+11;2.88407E+11;2.97846E+11;2.56412E+11;2.68668E+11;2.94766E+11;2.53761E+11;2.78547E+11;2.80629E+11;2.53354E+11;2.69932E+11;2.95887E+11;2.61713E+11;2.91226E+11;2.82266E+11;2.90807E+11;2.91904E+11;2.62293E+11;2.63086E+11;2.63174E+11;2.70508E+11;2.66509E+11;2.91483E+11;2.9121E+11;2.82548E+11;2.98031E+11;2.78132E+11;2.63591E+11;2.68854E+11;2.81958E+11;2.82E+11;2.86977E+11;2.95679E+11;2.95348E+11;2.80603E+11;2.77711E+11;;2.77448E+11
2.54921E+11;2.57961E+11;2.64141E+11;2.66744E+11;2.80176E+11;2.79142E+11;2.5026E+11;2.94878E+11;2.63977E+11;2.83997E+11;2.4499E+11;2.52561E+11;2.76117E+11;2.73561E+11;2.50896E+11;2.82354E+11;2.67712E+11;2.58516E+11;2.9371E+11;2.91256E+11;2.79737E+11;2.63227E+11;2.72949E+11;2.70973E+11;2.69936E+11;2.64115E+11;2.64106E+11;2.54834E+11;2.65584E+11;2.64341E+11;2.32191E+11;2.77399E+11;2.56897E+11;2.56456E+11;2.70978E+11;2.59866E+11;2.69326E+11;2.82369E+11;2.81048E+11;2.52942E+11;2.60837E+11;2.87059E+11;2.55126E+11;2.89556E+11;2.70165E+11;2.57422E+11;2.68864E+11;2.67122E+11;2.6957E+11;2.66633E+11;2.65622E+11;2.75444E+11;2.91621E+11;2.63958E+11;2.63557E+11;2.48698E+11;2.81438E+11;2.73276E+11;2.53871E+11;2.86926E+11;2.53784E+11;2.70934E+11;2.45723E+11;2.82353E+11;2.38981E+11;2.53253E+11;2.8322E+11;2.76907E+11;2.61031E+11;2.71537E+11;2.31611E+11;2.64519E+11;2.59609E+11;2.63814E+11;2.30512E+11;2.59062E+11;2.51005E+11;2.62674E+11;2.76906E+11;2.69552E+11;2.59471E+11;2.79881E+11;2.85049E+11;2.81912E+11;2.62799E+11;2.69519E+11;2.84339E+11;2.80604E+11;2.85949E+11;2.51284E+11;2.62273E+11;2.63267E+11;2.55962E+11;2.66866E+11;2.78721E+11;2.74812E+11;2.63353E+11;2.73698E+11;2.56066E+11;2.78288E+11;2.76141E+11;2.41297E+11;2.69817E+11;2.70226E+11;2.79413E+11;2.63268E+11;2.75506E+11;2.75962E+11;2.6346E+11;2.66057E+11;2.6817E+11;2.69964E+11;2.51237E+11;2.75957E+11;2.60239E+11;2.80699E+11;2.59259E+11;2.75096E+11;2.76199E+11;2.7878E+11;2.71222E+11;2.70401E+11;2.71307E+11;2.47628E+11;2.64326E+11;2.58011E+11;2.98353E+11;2.60653E+11;2.57835E+11;2.72631E+11;2.76899E+11;2.54511E+11;2.75422E+11;2.53413E+11;2.69234E+11;2.70119E+11;2.61646E+11;2.57357E+11;2.91096E+11;2.66075E+11;2.89733E+11;2.74959E+11;2.61357E+11;2.42032E+11;2.6932E+11;2.76842E+11;2.87001E+11;2.71079E+11;2.79696E+11;2.86971E+11;2.58344E+11;2.49363E+11;2.49222E+11;2.54761E+11;2.51046E+11;2.63099E+11;2.94162E+11;2.8243E+11;2.60915E+11;2.54391E+11;;2.67479E+11
